IsRamadan,n,mean,median,std,uplift_vs_base_%,Feature,RevenueCenter,IsEid,IsPreRamadan,IsPostRamadan,IsLast10Ramadan,IsDSF,IsSummerEvent,IsWorldCup,IsNationalDay,IsNewYear,IsMarathon,IsGITEX,IsFilmFestival,IsAirshow,IsArtDubai,IsFoodFestival,IsPreEvent,IsPostEvent,TourismIntensity,RevenueImpact,IslamicPeriod
,9,6497.777777777777,0.0,10303.454248185142,-2.8986671084885947,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,1272,8454.13875,3987.6,8455.356880445812,-3.0316848997970216,RevenueImpact,RevenueCenter_5,,,,,,,,,,,,,,,,,,,Neutral,
,12,460.9166666666667,150.0,551.6170375002988,-3.206543019422227,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Marathon
,12,4361.275000000001,1276.25,6205.086154573667,-3.2643453379557137,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Post-Dubai-Marathon
,1332,437.6369744744744,331.0,534.6432151051125,-3.589471235088563,IsPreRamadan,RevenueCenter_2,,0.0,,,,,,,,,,,,,,,,,,
,84,458.86249999999995,321.0,505.8015946843595,-3.6379222843962493,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Recovery
,93,8388.781720430106,3860.0,7913.386683764531,-3.7813249547756245,IsDSF,RevenueCenter_5,,,,,1.0,,,,,,,,,,,,,,,
,21,4336.307142857143,1963.5,4785.28081407679,-3.8181471519258783,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Post-Summer-Event
,1332,1415.9524249249248,971.75,1326.3121603599807,-3.8746976460842033,IsPreRamadan,RevenueCenter_1,,0.0,,,,,,,,,,,,,,,,,,
,48,1414.4520833333333,1068.0,933.845072117946,-3.9765519079839486,IsEid,RevenueCenter_1,1.0,,,,,,,,,,,,,,,,,,,
,84,1413.1630952380951,914.65,1335.943371890717,-4.06405793446075,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Recovery
,1266,125.80766192733017,35.0,207.91108698538923,-4.444899411311011,IsSummerEvent,RevenueCenter_9,,,,,,0.0,,,,,,,,,,,,,,
0.0,1029,8330.146307094266,3890.0,8370.871793078903,-4.453868593402372,IsRamadan,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,
1.0,429,1407.0730769230768,890.0,1449.7087196368027,-4.477493330712192,IsRamadan,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,
,6,1406.75,1053.0,1314.9717772636795,-4.499426177019491,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
,42,42.5,24.0,49.17080732185437,-4.531168150864329,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-DSF
,1332,42.48498498498498,17.0,69.22076042419465,-4.56489676130388,IsPreRamadan,RevenueCenter_7,,0.0,,,,,,,,,,,,,,,,,,
,1200,1403.07605,951.5,1336.2514217761297,-4.748841022014657,IsPreEvent,RevenueCenter_1,,,,,,,,,,,,,,,,0.0,,,,
,126,1400.2849206349206,966.4,1289.717684243646,-4.938323485834985,IsPostRamadan,RevenueCenter_1,,,1.0,,,,,,,,,,,,,,,,,
,1332,124.49136636636636,35.0,199.09064804449696,-5.444669638381877,IsPreRamadan,RevenueCenter_9,,0.0,,,,,,,,,,,,,,,,,,
,507,41.976331360946745,16.0,71.6192407403346,-5.707498344898234,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Normal
,12,449.0,364.0,378.01034136888126,-5.709067761462119,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Post-Dubai-Marathon
,1200,41.971666666666664,16.0,69.10460961311027,-5.717976766400649,IsPreEvent,RevenueCenter_7,,,,,,,,,,,,,,,,0.0,,,,
,1200,427.64745833333336,326.5,465.23972750955784,-5.790141172608204,IsPreEvent,RevenueCenter_2,,,,,,,,,,,,,,,,0.0,,,,
,1332,4237.858626126126,1499.75,5375.071924885743,-6.001793383012458,IsPreRamadan,RevenueCenter_3,,0.0,,,,,,,,,,,,,,,,,,
,21,423.6547619047619,431.0,165.73948828263732,-6.6697240148454,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Post-Summer-Event
,42,1374.5285714285715,1156.25,1207.1520614775989,-6.686854588583453,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,6,8129.583333333333,2878.25,9944.657271201791,-6.754310331135138,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Pre-Flag-Day
,1200,4196.210825,1489.375,5367.741074922323,-6.92556620338504,IsPreEvent,RevenueCenter_3,,,,,,,,,,,,,,,,0.0,,,,
,99,1364.2474747474748,1054.0,1272.9368619090355,-7.384811320464932,TourismIntensity,RevenueCenter_1,,,,,,,,,,,,,,,,,,High,,
,3,419.3333333333333,457.0,199.18918980038384,-7.621725874586637,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Flag-Day
,12,438.875,392.0,408.14703929076614,-7.835338783544961,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Post-New-Year-Celebrations
0.0,1029,121.07142857142857,35.0,197.40239177921734,-8.042226059000393,IsRamadan,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,
,84,4139.891666666667,1675.5,4832.628287860646,-8.17475838947518,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Recovery
,6,4128.466666666666,1158.0,5476.971218352956,-8.428171635490154,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
,15,4078.496,1451.0,4573.553033914192,-9.536550527877987,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,201,409.78731343283584,325.0,321.252591196937,-9.724694499009866,TourismIntensity,RevenueCenter_2,,,,,,,,,,,,,,,,,,Medium,,
,99,4055.8,1224.0,4937.8311155572455,-10.039961208976921,TourismIntensity,RevenueCenter_3,,,,,,,,,,,,,,,,,,High,,
,9,39.77777777777778,48.0,31.244110556142328,-10.646165223554064,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,216,117.5925925925926,35.0,181.49057439998887,-10.68451760783497,IsPostEvent,RevenueCenter_9,,,,,,,,,,,,,,,,,1.0,,,
,51,425.1764705882353,291.0,357.9500091287806,-10.712058401657039,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Dubai-Shopping-Festival
,39,1314.1153846153845,1029.0,913.8931503646368,-10.788147645014428,IsAirshow,RevenueCenter_1,,,,,,,,,,,,,1.0,,,,,,,
,192,404.7291666666667,337.25,289.24873842228436,-10.838993867527547,IsSummerEvent,RevenueCenter_2,,,,,,1.0,,,,,,,,,,,,,,
,93,4000.930107526882,1241.0,4811.050243495944,-11.257007822552785,IsDSF,RevenueCenter_3,,,,,1.0,,,,,,,,,,,,,,,
,171,402.40497076023394,322.5,301.19512942584595,-11.351009463470968,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
,216,5929.976851851852,0.0,13362.322235401954,-11.383756720663271,IsPostEvent,RevenueCenter_8,,,,,,,,,,,,,,,,,1.0,,,
,1332,5918.127252252252,0.0,11895.979977885205,-11.560834477813868,IsPreRamadan,RevenueCenter_8,,0.0,,,,,,,,,,,,,,,,,,
0.0,1029,5915.57628765792,0.0,11524.450764564232,-11.59895552022868,IsRamadan,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,
,39,5899.615384615385,0.0,8704.296306438759,-11.837471673379182,IsGITEX,RevenueCenter_8,,,,,,,,,,,1.0,,,,,,,,,
,9,7655.166666666667,7760.2,5862.3014708389055,-12.195832665047773,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,21,3956.0071428571428,1499.0,4490.814075122841,-12.253425704178477,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,39,3954.8407692307696,1249.5,4600.17123921913,-12.279296559909369,IsGITEX,RevenueCenter_3,,,,,,,,,,,1.0,,,,,,,,,
,39,1287.5846153846155,748.3,1166.2441370165623,-12.5892520953457,IsGITEX,RevenueCenter_1,,,,,,,,,,,1.0,,,,,,,,,
,216,3938.533564814815,1489.75,4719.940438906011,-12.640999982620658,IsPostEvent,RevenueCenter_3,,,,,,,,,,,,,,,,,1.0,,,
,84,396.0595238095238,348.25,270.8825091504173,-12.748898424983615,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Recovery
,42,7605.114285714286,3543.875,7148.163316197724,-12.769929588605585,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Pre-DSF
,15,7603.4,5030.0,6476.692195315224,-12.78959231265476,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Dubai-Airshow
,15,3920.0299999999997,1249.5,4575.617258664202,-13.051419975843443,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,1200,5817.665,0.0,11895.403224344669,-13.062119829913602,IsPreEvent,RevenueCenter_8,,,,,,,,,,,,,,,,0.0,,,,
,51,1277.3049019607843,1054.0,1090.9681254855664,-13.28711492151359,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Dubai-Shopping-Festival
,6,392.5833333333333,440.75,136.82558849377065,-13.514696064224493,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
0.0,1029,408.997619047619,244.0,989.1342374201972,-14.10965081660941,IsRamadan,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,
,93,1263.0408602150537,950.0,1056.5617926214788,-14.255463364202209,IsDSF,RevenueCenter_1,,,,,1.0,,,,,,,,,,,,,,,
,126,407.09484126984125,304.5,450.06473329197286,-14.509238100594798,IsPostRamadan,RevenueCenter_6,,,1.0,,,,,,,,,,,,,,,,,
,216,387.68402777777777,323.5,396.0289982182467,-14.594003039507333,IsPostEvent,RevenueCenter_2,,,,,,,,,,,,,,,,,1.0,,,
,9,1257.4444444444443,1059.0,875.0165871443683,-14.635389376247826,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Post-Dubai-Airshow
1.0,429,384.96850815850814,240.0,560.8372434009883,-15.192226447572105,IsRamadan,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,
,42,1245.720238095238,770.0,1026.1002456054912,-15.431315044609818,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Pre-DSF
,21,7369.9857142857145,2916.0,7677.7104128956125,-15.46683604798281,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Dubai-Food-Festival
,9,3806.766666666667,1017.0,5217.0842871641435,-15.563667586738262,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,93,5649.435483870968,0.0,11595.277302594073,-15.576103965180485,IsDSF,RevenueCenter_8,,,,,1.0,,,,,,,,,,,,,,,
,126,3785.1285714285714,1476.75,4498.512755504284,-16.043613315566834,IsPostRamadan,RevenueCenter_3,,,1.0,,,,,,,,,,,,,,,,,
,6,3776.85,2227.625,3811.365705360744,-16.227236918024683,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Pre-Flag-Day
,171,7285.963040935672,3272.0,6604.330324924084,-16.430569587956747,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
,12,378.25,253.5,369.397820784043,-16.672300028765648,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Marathon
,192,7256.523958333334,3212.0,6578.681854088479,-16.768233579814513,IsSummerEvent,RevenueCenter_5,,,,,,1.0,,,,,,,,,,,,,,
,6,37.0,34.0,20.995237555217138,-16.88595815487012,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Pre-Flag-Day
,201,7246.07960199005,3290.0,6528.005795839709,-16.8880295361932,TourismIntensity,RevenueCenter_5,,,,,,,,,,,,,,,,,,Medium,,
,15,109.33333333333333,55.0,135.394485362834,-16.95769952073349,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,99,5539.368686868687,0.0,11441.450451610692,-17.220917478589985,TourismIntensity,RevenueCenter_8,,,,,,,,,,,,,,,,,,High,,
,39,374.9102564102564,313.0,249.23062855080082,-17.40803869849997,IsGITEX,RevenueCenter_2,,,,,,,,,,,1.0,,,,,,,,,
,201,1212.8273631840796,836.0,995.3919744992481,-17.66432618994705,TourismIntensity,RevenueCenter_1,,,,,,,,,,,,,,,,,,Medium,,
,39,7068.695384615385,3897.5,6144.151590962377,-18.922612737727412,IsAirshow,RevenueCenter_5,,,,,,,,,,,,,1.0,,,,,,,
,6,367.8333333333333,215.5,511.01914510776083,-18.96707035183335,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,New-Year-Celebrations
,171,1188.7666666666667,836.0,940.8510242140918,-19.29774387183333,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
,21,7016.805714285713,2614.5,6519.294807529853,-19.5177832277993,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Post-Summer-Event
,216,383.2039351851852,283.0,432.21442417067294,-19.52637798198807,IsPostEvent,RevenueCenter_6,,,,,,,,,,,,,,,,,1.0,,,
,9,7003.166666666667,3897.5,6453.8915682710385,-19.674222045081585,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Post-Dubai-Airshow
,15,1179.9733333333331,748.3,1033.126735737314,-19.894700245851524,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,57,3608.5947368421052,1215.0,4368.239766113751,-19.959238003008657,RevenueImpact,RevenueCenter_3,,,,,,,,,,,,,,,,,,,Boost,
,6,6977.099999999999,6189.8,5587.83146309908,-19.97320468798479,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
,48,3604.4697916666664,1422.775,4051.2879722397975,-20.05073172261843,IsEid,RevenueCenter_3,1.0,,,,,,,,,,,,,,,,,,,
,216,6944.2591203703705,2916.5,7030.225952763365,-20.349887027636914,IsPostEvent,RevenueCenter_5,,,,,,,,,,,,,,,,,1.0,,,
,192,1172.0994791666667,797.45,941.3304880862906,-20.42923558696765,IsSummerEvent,RevenueCenter_1,,,,,,1.0,,,,,,,,,,,,,,
,201,3581.867114427861,1463.75,3990.1837902123816,-20.552072449770634,TourismIntensity,RevenueCenter_3,,,,,,,,,,,,,,,,,,Medium,,
,1332,376.82225975975973,220.0,890.2977783727373,-20.866543071313533,IsPreRamadan,RevenueCenter_6,,0.0,,,,,,,,,,,,,,,,,,
,15,1164.9333333333334,908.0,1047.9809306243988,-20.915726462519448,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Dubai-Airshow
,15,1157.0133333333333,995.0,671.9513129329988,-21.45339452342438,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Pre-Eid-Adha
,192,3539.6541666666667,1490.375,3951.5482190390812,-21.48838055620598,IsSummerEvent,RevenueCenter_3,,,,,,1.0,,,,,,,,,,,,,,
,21,353.26190476190476,377.0,300.1618571307661,-22.177126209473194,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,507,370.2624260355029,244.0,436.8580786286033,-22.244121773295657,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Normal
,21,101.9047619047619,35.0,118.79053192990794,-22.599946417408397,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,39,34.41025641025641,16.0,56.34560551151119,-22.70336510314325,IsGITEX,RevenueCenter_7,,,,,,,,,,,1.0,,,,,,,,,
,21,367.98571428571427,314.0,348.4279097398977,-22.722235967785647,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Post-Summer-Event
,84,6729.71,3016.3,6346.095269730545,-22.810748781123685,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Recovery
,51,3455.9254901960785,1215.0,4004.721821217705,-23.345532038827198,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Dubai-Shopping-Festival
,6,100.83333333333333,0.0,246.99021573063712,-23.413732027505738,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,New-Year-Celebrations
,15,347.1,292.0,202.10271433817294,-23.534581202867294,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,171,3441.819590643275,1344.5,3842.082230002275,-23.658409219889492,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
,15,361.73333333333335,300.0,335.13504030180917,-24.035248949323453,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Airshow
,126,6620.44,2811.5,6384.717590639698,-24.064067197621075,IsPostRamadan,RevenueCenter_5,,,1.0,,,,,,,,,,,,,,,,,
,60,5052.5,0.0,9197.085366423871,-24.496573872960795,IsLast10Ramadan,RevenueCenter_8,,,,1.0,,,,,,,,,,,,,,,,
,60,5052.5,0.0,9197.085366423871,-24.496573872960795,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,15,6573.308,3483.0,6012.053522771923,-24.604667578387566,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Pre-Dubai-Airshow
,15,340.6,190.0,394.7725927670258,-24.96651788446154,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Pre-Eid-Adha
,3,355.3333333333333,241.0,329.71856686169997,-25.37926223735607,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Flag-Day
,15,6483.301333333334,5594.2,5035.076248964241,-25.637037057117993,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Pre-Eid-Adha
,60,3349.851666666667,1522.0,4182.608975491444,-25.698312077147133,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Ramadan-First10Days
,6,335.8333333333333,347.0,169.94047977649902,-26.016604784297325,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
,15,3333.95,1325.0,3578.614875099822,-26.05102043312506,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Pre-Eid-Adha
,126,335.5079365079365,286.0,270.31222676103266,-26.08828903819887,IsPostRamadan,RevenueCenter_2,,,1.0,,,,,,,,,,,,,,,,,
,12,3327.429166666667,1161.5,4091.6214251842157,-26.19565636675503,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Eid-Adha
,15,6434.088000000001,2565.0,6027.963295498264,-26.20151016962729,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,42,6401.9,2578.75,6533.059804208579,-26.570704030615843,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,60,1077.1016666666667,715.9,983.5474061613231,-26.878388318922802,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Ramadan-First10Days
,129,1076.6577519379846,748.0,945.160740224282,-26.90852452743008,RevenueImpact,RevenueCenter_1,,,,,,,,,,,,,,,,,,,Decrease,
,39,6358.421025641025,2565.0,5435.539358361198,-27.069404490893323,IsGITEX,RevenueCenter_5,,,,,,,,,,,1.0,,,,,,,,,
,6,4875.0,0.0,7848.1685761711315,-27.14909403873011,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
,18,95.55555555555556,0.0,178.25864296254943,-27.422379662429673,IsNewYear,RevenueCenter_9,,,,,,,,,1.0,,,,,,,,,,,
,177,4832.627118644068,0.0,11138.7847956501,-27.78230486846735,TourismIntensity,RevenueCenter_8,,,,,,,,,,,,,,,,,,Low,,
,1200,342.82691666666665,211.5,494.1133962622324,-28.005635703867398,IsPreEvent,RevenueCenter_6,,,,,,,,,,,,,,,,0.0,,,,
,6,325.3333333333333,305.5,116.30419883506643,-28.32973326994957,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Pre-Flag-Day
,9,1054.5555555555557,748.0,754.1835173071457,-28.40898476362711,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,6,6193.833333333333,1796.5,7704.378428313777,-28.957212543405774,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
,48,320.3541666666667,192.5,321.84056708340444,-29.426633484375923,IsEid,RevenueCenter_2,1.0,,,,,,,,,,,,,,,,,,,
,12,92.91666666666667,0.0,146.13907344676437,-29.426703479891643,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Post-New-Year-Celebrations
,21,1036.3809523809523,502.0,957.268678386088,-29.642810981632856,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Post-Summer-Event
,9,3111.0,1467.0,3752.677550429826,-30.996183076366492,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Post-Dubai-Airshow
,60,312.46666666666664,51.25,846.5496514850021,-31.164233573002797,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Ramadan-First10Days
,201,325.95248756218905,149.0,768.3566243898604,-31.54930085142711,TourismIntensity,RevenueCenter_6,,,,,,,,,,,,,,,,,,Medium,,
,42,3075.602380952381,1171.0,3693.945663926714,-31.78132316775011,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,129,3064.0523255813955,1211.0,3706.194291343866,-32.03751021573381,RevenueImpact,RevenueCenter_3,,,,,,,,,,,,,,,,,,,Decrease,
,57,30.017543859649123,0.0,65.67927788777561,-32.57082712327301,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Ramadan-Middle
,60,88.66666666666667,37.5,120.79491888891077,-32.654719733277766,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,60,88.66666666666667,37.5,120.79491888891077,-32.654719733277766,IsLast10Ramadan,RevenueCenter_9,,,,1.0,,,,,,,,,,,,,,,,
,42,88.33333333333333,35.0,113.92480760843043,-32.90789747864139,IslamicPeriod,RevenueCenter_9,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,3,5847.0,2650.0,6776.873689246392,-32.935363949297994,IsNationalDay,RevenueCenter_5,,,,,,,,1.0,,,,,,,,,,,,
,3,5847.0,2650.0,6776.873689246392,-32.935363949297994,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Pre-UAE-National-Day
,48,5790.597708333334,3538.75,5261.614309323886,-33.582293855754386,IsEid,RevenueCenter_5,1.0,,,,,,,,,,,,,,,,,,,
,15,312.1333333333333,237.0,312.9559226533499,-34.45135193157619,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Pre-Eid-Adha
,15,4373.666666666667,0.0,9969.600663063313,-34.64090686373865,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Pre-Eid-Adha
,15,4351.333333333333,0.0,6844.17569561017,-34.9746511850655,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,GITEX-Technology-Week
,129,4342.248062015504,0.0,11551.077718950492,-35.110419440738895,RevenueImpact,RevenueCenter_8,,,,,,,,,,,,,,,,,,,Decrease,
,9,293.94444444444446,288.0,197.04955665460855,-35.244641176793564,IslamicPeriod,RevenueCenter_2,,,,,,,,,,,,,,,,,,,,Post-GITEX-Technology-Week
,21,5606.155238095238,1976.0,5814.413741408173,-35.69783466964361,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Post-Eid-Adha
,57,945.3201754385965,703.0,838.1612152002979,-35.82468867899302,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Ramadan-Middle
,6,305.5416666666667,81.25,526.7627648350505,-35.83561561755769,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Pre-Commemoration-Day
,42,303.5595238095238,217.0,288.3986316901371,-36.251869732991906,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,177,935.4381355932203,636.0,843.4252274952897,-36.49555448725674,TourismIntensity,RevenueCenter_1,,,,,,,,,,,,,,,,,,Low,,
,15,5504.706666666667,2240.0,4727.727409876255,-36.86144190766666,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Pre-GITEX-Technology-Week
,177,2789.8107344632767,1085.75,3391.5843276708165,-38.12035063565044,TourismIntensity,RevenueCenter_3,,,,,,,,,,,,,,,,,,Low,,
,51,4135.294117647059,0.0,10221.11996856336,-38.20309274114904,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Dubai-Shopping-Festival
,129,27.503875968992247,0.0,54.15892759263699,-38.2173432921599,RevenueImpact,RevenueCenter_7,,,,,,,,,,,,,,,,,,,Decrease,
,57,4103.508771929824,0.0,10057.768406849233,-38.67808581433729,RevenueImpact,RevenueCenter_8,,,,,,,,,,,,,,,,,,,Boost,
,3,901.6666666666666,987.0,195.50532814563732,-38.78821107963692,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Flag-Day
,12,5247.4925,3422.075,4849.066689837662,-39.81166842974373,IslamicPeriod,RevenueCenter_5,,,,,,,,,,,,,,,,,,,,Eid-Adha
,57,2707.7631578947367,1195.0,3073.240757277219,-39.94021432982059,IslamicPeriod,RevenueCenter_3,,,,,,,,,,,,,,,,,,,,Ramadan-Middle
,129,272.3914728682171,76.0,698.2830980374972,-39.992716653310204,RevenueImpact,RevenueCenter_2,,,,,,,,,,,,,,,,,,,Decrease,
,6,875.5833333333334,729.0,558.4749248325,-40.55894027853467,IslamicPeriod,RevenueCenter_1,,,,,,,,,,,,,,,,,,,,Post-Flag-Day
,42,3954.0476190476193,0.0,7868.723843451769,-40.9115997412059,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,Post-Ramadan-Week1
,192,275.9565104166667,157.75,315.3773046524642,-42.048559856389105,IsSummerEvent,RevenueCenter_6,,,,,,1.0,,,,,,,,,,,,,,
,60,25.683333333333334,0.0,50.90452734241624,-42.306874557051735,IslamicPeriod,RevenueCenter_7,,,,,,,,,,,,,,,,,,,,Ramadan-Last10Days
,60,25.683333333333334,0.0,50.90452734241624,-42.306874557051735,IsLast10Ramadan,RevenueCenter_7,,,,1.0,,,,,,,,,,,,,,,,
,6,3833.3333333333335,0.0,9389.710680668848,-42.71552693643735,IslamicPeriod,RevenueCenter_8,,,,,,,,,,,,,,,,,,,,New-Year-Celebrations
,177,25.463276836158194,0.0,53.502018403909254,-42.80119306825463,TourismIntensity,RevenueCenter_7,,,,,,,,,,,,,,,,,,Low,,
,171,264.65467836257307,147.0,310.30975190129453,-44.421968053235155,IslamicPeriod,RevenueCenter_6,,,,,,,,,,,,,,,,,,,,Dubai-Summer-Surprises
